page_url,revenue_millions,industry,year_founded,employees
https://www.inc.com/profile/blue-microphones,63,Consumer Products & Services,1995,68
https://www.inc.com/profile/nexdine,35.3,Food & Beverage,2009,387
https://www.inc.com/profile/comprehensive-finance,4,Financial Services,2011,21
https://www.inc.com/profile/trideum-corporation,27.7,Government Services,2005,202
https://www.inc.com/profile/v-soft-consulting-group,120.1,IT Management,1997,993
https://www.inc.com/profile/exb-solutions,20.7,Software,2000,115
https://www.inc.com/profile/listengage,7.6,Advertising & Marketing,2005,51
https://www.inc.com/profile/masteryprep,7,Education,2010,125
https://www.inc.com/profile/forthea-interactive,7.9,Advertising & Marketing,2006,35
https://www.inc.com/profile/morgan-properties,692.5,Real Estate,1985,1216
https://www.inc.com/profile/first-flight-solutions,11.9,Logistics & Transportation,2008,NA
https://www.inc.com/profile/blend360,19.2,Advertising & Marketing,2002,180
https://www.inc.com/profile/illegal-petes,28.3,Food & Beverage,1995,396
https://www.inc.com/profile/whereoware,13.8,Advertising & Marketing,1999,103
https://www.inc.com/profile/insurance-brokers-west,2.2,Insurance,2008,9
https://www.inc.com/profile/krd---kutchins-robbins-diamond-ltd,16.4,Business Products & Services,1983,82
https://www.inc.com/profile/influence,7.3,Advertising & Marketing,2011,82
https://www.inc.com/profile/dane-street,48.8,Health,2008,210
https://www.inc.com/profile/nightlight-pediatric-urgent-care,9.9,Health,2007,135
https://www.inc.com/profile/ivision,66,IT Management,2004,127
https://www.inc.com/profile/groggy-dog-sportswear-graphic-design,4.3,Business Products & Services,2000,40
https://www.inc.com/profile/momentum-telecom,97.6,Telecommunications,2001,384
https://www.inc.com/profile/parkers,492.6,Retail,1976,833
https://www.inc.com/profile/walker-elliott,3.6,Human Resources,2006,20
https://www.inc.com/profile/inboundprospect,3,Advertising & Marketing,2003,4
https://www.inc.com/profile/big-data-supply,2.2,Computer Hardware,2012,9
https://www.inc.com/profile/comtec-cloud-management-company,4.2,Telecommunications,1988,28
https://www.inc.com/profile/vdart,132.9,IT Management,2007,753
https://www.inc.com/profile/hasko-trading,4.9,Manufacturing,2014,22
https://www.inc.com/profile/groover-seminars,2.8,Education,2010,13
https://www.inc.com/profile/freight-management-team,4.1,Logistics & Transportation,2012,9
https://www.inc.com/profile/trelevate,7.5,Business Products & Services,2012,122
https://www.inc.com/profile/interglass-corp,25.3,Manufacturing,2004,72
https://www.inc.com/profile/impact-advisors,84.8,Health,2007,223
https://www.inc.com/profile/tgrp-solutions,4.5,Business Products & Services,2010,31
https://www.inc.com/profile/karavan-trailers,68.6,Manufacturing,1986,256
https://www.inc.com/profile/pyramid-dental-integration,4.9,Health,2010,42
https://www.inc.com/profile/exclusive-concepts,10.9,Advertising & Marketing,1997,70
https://www.inc.com/profile/adler-windows,25.7,Construction,1986,105
https://www.inc.com/profile/myjobhelpercom,12.7,Business Products & Services,2012,13
https://www.inc.com/profile/aggressor-adventures,42.3,Travel & Hospitality,2007,32
https://www.inc.com/profile/ware-malcomb,103.8,Engineering,1972,522
https://www.inc.com/profile/resonate,43.1,Software,2008,101
https://www.inc.com/profile/classic-rock-fabrication,16.3,Manufacturing,2006,97
https://www.inc.com/profile/wgroup,26.1,IT Management,2004,80
https://www.inc.com/profile/gaspar-insurance-services,5.8,Insurance,2008,46
https://www.inc.com/profile/pjp-marketing,2.1,Advertising & Marketing,2010,1
https://www.inc.com/profile/exact-solar,2.4,Energy,2005,13
https://www.inc.com/profile/revel-interactive,2,Advertising & Marketing,2011,19
https://www.inc.com/profile/jmjs,70.7,Business Products & Services,2009,86
https://www.inc.com/profile/taradel,18.1,Advertising & Marketing,2003,31
https://www.inc.com/profile/zoom-technical-services,10.5,Business Products & Services,2004,21
https://www.inc.com/profile/pop-yachts,8.7,Consumer Products & Services,2009,22
https://www.inc.com/profile/critical-link,12.7,Engineering,1997,43
https://www.inc.com/profile/hms-global-maritime,175.6,Travel & Hospitality,1994,837
https://www.inc.com/profile/stored-technology-solutions,7.4,IT Services,2010,50
https://www.inc.com/profile/hnh-investment-lp,2.3,Retail,2009,7
https://www.inc.com/profile/momentum-consulting,29.3,IT Management,2002,165
https://www.inc.com/profile/vault-communications,7.3,Advertising & Marketing,1989,43
https://www.inc.com/profile/maryland-and-delaware-group-of-long-and-foster,123.6,Real Estate,2014,18
https://www.inc.com/profile/medrisk,570,Health,1994,841
https://www.inc.com/profile/connective-talent,11.1,Human Resources,2011,50
https://www.inc.com/profile/lumitec-lighting,16.6,Engineering,2007,55
https://www.inc.com/profile/synchr,7.7,Human Resources,2010,122
https://www.inc.com/profile/intellect-solutions,13.9,Government Services,2002,85
https://www.inc.com/profile/tens-rx,3.6,Health,2002,25
https://www.inc.com/profile/advanced-clinical,106.5,Health,1994,235
https://www.inc.com/profile/demco-automation,3.6,Manufacturing,1989,NA
https://www.inc.com/profile/pra-business-events-new-orleans,5.4,Travel & Hospitality,2002,75
https://www.inc.com/profile/bluestone-staffing,13.6,IT Management,2002,NA
https://www.inc.com/profile/juno-search-partners,6,Human Resources,2010,163
https://www.inc.com/profile/ehealth-technologies,22.5,Health,2006,246
https://www.inc.com/profile/illuminate,4.5,Business Products & Services,2004,20
https://www.inc.com/profile/bottlerocket-media,2,Media,2011,8
https://www.inc.com/profile/corporate-essentials,27.9,Food & Beverage,1996,129
https://www.inc.com/profile/globotech-usa-corporation,6.2,Advertising & Marketing,2009,31
https://www.inc.com/profile/tech-keys,11.7,IT Management,2009,52
https://www.inc.com/profile/staff-matters,12,Human Resources,2010,222
https://www.inc.com/profile/midtown-home-improvements,24,Construction,1990,110
https://www.inc.com/profile/envision-capital-group,32.7,Financial Services,2007,26
https://www.inc.com/profile/the-eye-doctors,4.9,Health,2008,31
https://www.inc.com/profile/dempsey-construction,89.3,Construction,2010,54
https://www.inc.com/profile/9gauge-partners,9,Financial Services,2011,65
https://www.inc.com/profile/parsonex-enterprises,3.2,Financial Services,2011,9
https://www.inc.com/profile/baskervill,23.7,Engineering,1897,152
https://www.inc.com/profile/consolidated-analytics,23,Financial Services,1996,95
https://www.inc.com/profile/edg,5,Engineering,2005,28
https://www.inc.com/profile/aterra-real-estate,7.3,Real Estate,2003,10
https://www.inc.com/profile/azpro,11.7,Business Products & Services,2004,91
https://www.inc.com/profile/cota-global,8,Consumer Products & Services,2004,30
https://www.inc.com/profile/scalar,7,Financial Services,2009,40
https://www.inc.com/profile/pro-mach,872.1,Manufacturing,1998,3087
https://www.inc.com/profile/fakhoury-global-immigration,8.7,Business Products & Services,1996,101
https://www.inc.com/profile/kenway-consulting,12.3,IT Services,2004,52
https://www.inc.com/profile/avian,43.4,Government Services,2005,252
https://www.inc.com/profile/trinity-solar,275.4,Energy,1994,1581
https://www.inc.com/profile/relevant-web-strategies,2.4,Business Products & Services,2014,3
https://www.inc.com/profile/ingo-money,28.3,Financial Services,2001,185
https://www.inc.com/profile/aegis-law,3.8,Business Products & Services,2003,25
https://www.inc.com/profile/azimuth,20.3,Government Services,2001,120
https://www.inc.com/profile/sriven-technologies,8.4,IT System Development,2009,72
https://www.inc.com/profile/bernard-health,7.1,Human Resources,2006,75
https://www.inc.com/profile/summit-wealth-group,9.2,Financial Services,2002,55
https://www.inc.com/profile/vantage-point,45.1,Computer Hardware,2006,42
https://www.inc.com/profile/path-interactive,11.2,Advertising & Marketing,2006,57
https://www.inc.com/profile/ameex-technologies,8.6,Software,2007,428
https://www.inc.com/profile/highlands-residential-mortgage,69.3,Financial Services,2010,356
https://www.inc.com/profile/q-ship-usa,5.5,Logistics & Transportation,2013,15
https://www.inc.com/profile/premier-automation,22.3,Engineering,2001,NA
https://www.inc.com/profile/source-alliance-network,15.5,Logistics & Transportation,2010,22
https://www.inc.com/profile/ticketmanager,23.4,Software,2007,65
https://www.inc.com/profile/guaranteed-rate,802.6,Financial Services,2000,4642
https://www.inc.com/profile/poetic-systems,3.7,Software,2007,28
https://www.inc.com/profile/equator-coffees,19.5,Food & Beverage,1995,143
https://www.inc.com/profile/supreme-resources,99.3,Business Products & Services,1988,22
https://www.inc.com/profile/fuel-talent,6,Human Resources,2013,35
https://www.inc.com/profile/united-real-estate-group,41.5,Real Estate,1925,95
https://www.inc.com/profile/jw-construction,22.8,Construction,1993,40
https://www.inc.com/profile/intercare-therapy,23,Health,1979,680
https://www.inc.com/profile/bizzell-corporation,3.1,Government Services,2011,NA
https://www.inc.com/profile/right-height-manufacturing,4.9,Manufacturing,1991,8
https://www.inc.com/profile/special-aerospace-services,14.5,Engineering,2007,80
https://www.inc.com/profile/bm2-freight-services,36.6,Logistics & Transportation,2008,32
https://www.inc.com/profile/pma,10.3,Advertising & Marketing,1993,24
https://www.inc.com/profile/compass-self-storage,62.5,Logistics & Transportation,2007,200
https://www.inc.com/profile/the-woodhouse-day-spas,6.7,Health,2003,2000
https://www.inc.com/profile/ap-air-conditioning,18.9,Construction,1982,120
https://www.inc.com/profile/myriad360,151.4,IT Management,2003,93
https://www.inc.com/profile/zzperformance,9.8,Consumer Products & Services,2001,51
https://www.inc.com/profile/tengointernet,10.2,Telecommunications,2002,38
https://www.inc.com/profile/spoke-marketing,2.3,Advertising & Marketing,2008,16
https://www.inc.com/profile/the-signature-real-estate-companies,18.8,Real Estate,2006,40
https://www.inc.com/profile/dreamclinic,4.7,Health,2003,130
https://www.inc.com/profile/peopleg2,4.1,Business Products & Services,2001,25
https://www.inc.com/profile/involta,52.6,IT Management,2007,245
https://www.inc.com/profile/all-safe-industries,12.3,Security,1996,19
https://www.inc.com/profile/law-offices-of-anidjar,21.6,Consumer Products & Services,2005,75
https://www.inc.com/profile/3pillar-global,53.7,Software,2006,899
https://www.inc.com/profile/double-good,15.3,Food & Beverage,1998,54
https://www.inc.com/profile/ascend-staffing,73.7,Human Resources,1969,131
https://www.inc.com/profile/pics-itech,6.5,IT Services,1994,NA
https://www.inc.com/profile/thermal-vac-technology,10.7,Manufacturing,1985,76
https://www.inc.com/profile/convergence-consulting-group,17.7,IT Management,2002,89
https://www.inc.com/profile/rendition-infosec,2,Security,2013,25
https://www.inc.com/profile/organicix,9.9,Consumer Products & Services,2010,25
https://www.inc.com/profile/sunny-days-in-home-care,8.2,Health,2011,400
https://www.inc.com/profile/flowing-wells-landscape,4,Construction,1998,33
https://www.inc.com/profile/kinetix,14.9,Security,1993,76
https://www.inc.com/profile/tradetec-skyline,17.8,Business Products & Services,1999,NA
https://www.inc.com/profile/financial-carrier-services,8.3,Logistics & Transportation,2010,45
https://www.inc.com/profile/abacus-group,28.5,IT Services,2008,107
https://www.inc.com/profile/educere,8.1,Education,2002,31
https://www.inc.com/profile/silicus-technologies,22.1,IT System Development,2000,700
https://www.inc.com/profile/ss-industries,17.2,Manufacturing,2008,107
https://www.inc.com/profile/ids-international-government-services,44.7,Government Services,2006,0
https://www.inc.com/profile/windsong-productions,2.2,Media,2011,13
https://www.inc.com/profile/insight-technology-solutions,26.7,Government Services,1999,140
https://www.inc.com/profile/rxlogix-corporation,17.6,IT Services,2010,53
https://www.inc.com/profile/netsertive,74.1,Advertising & Marketing,2009,184
https://www.inc.com/profile/hooten-construction,22.1,Construction,2014,20
https://www.inc.com/profile/angler-construction,55.6,Construction,2010,38
https://www.inc.com/profile/a-tech-consulting,3.6,Environmental Services,2002,32
https://www.inc.com/profile/transport-express,16.7,Logistics & Transportation,1990,10
https://www.inc.com/profile/force-marketing,54.6,Advertising & Marketing,2007,105
https://www.inc.com/profile/avizion-technologies-group-company,5.4,IT Services,2000,42
https://www.inc.com/profile/atlantic-blowers,3.2,Manufacturing,2005,8
https://www.inc.com/profile/vanguard-fire-systems,9.4,Construction,1998,44
https://www.inc.com/profile/seeking-health,19,Health,2011,22
https://www.inc.com/profile/customized-energy-solutions,42.6,Energy,1998,170
https://www.inc.com/profile/tm5-properties,3.5,Real Estate,2010,7
https://www.inc.com/profile/ctems,15.2,Manufacturing,2011,70
https://www.inc.com/profile/palmer-signs,2.3,Advertising & Marketing,1990,15
https://www.inc.com/profile/primerevenue,34.3,Financial Services,2003,151
https://www.inc.com/profile/morton,12.8,IT Management,2006,173
https://www.inc.com/profile/opav,7.6,Media,2008,49
https://www.inc.com/profile/triangle-insights-group,8.5,Business Products & Services,2013,25
https://www.inc.com/profile/180-engineering,5.4,Engineering,2008,100
https://www.inc.com/profile/powertrain-products,16.6,Manufacturing,2007,23
https://www.inc.com/profile/comfort-supply,25.4,Consumer Products & Services,1985,34
https://www.inc.com/profile/comfort-supply,25.4,Consumer Products & Services,1985,34
https://www.inc.com/profile/oasis-turf-tree,5.7,Consumer Products & Services,1996,48
https://www.inc.com/profile/apex-hcm,10.3,Software,2008,56
https://www.inc.com/profile/etek-it-services,10.3,IT Management,2004,80
https://www.inc.com/profile/10pearls,16.2,IT Services,2004,402
https://www.inc.com/profile/factory-expo-home-centers,96.4,Retail,1999,NA
https://www.inc.com/profile/kidd-roofing,41.6,Construction,1982,NA
https://www.inc.com/profile/advanced-electronic-designs,3.9,Engineering,1994,NA
https://www.inc.com/profile/brewer-stratton-property-management,4.2,Real Estate,2012,21
https://www.inc.com/profile/americorp-the-matt-laricy-group,2.8,Real Estate,1978,9
https://www.inc.com/profile/sbc-contractors,2,Construction,2003,5
https://www.inc.com/profile/artful-living,2.7,Media,2008,NA
https://www.inc.com/profile/crepes-a-latte,8.8,Advertising & Marketing,2001,27
https://www.inc.com/profile/mcci,22.2,Business Products & Services,2003,92
